timestamp,station_id,Temperature,Wind_Speed,Pressure,Humidity,Solar_Radiation,Generator_Load,Energy_consumption,Battery_Level,Fuel_Level,Fuel_Burn_Rate,Food_Inventory,Station_Occupancy
2016-01-07 14:55:00,MAITRI,1.84,57.6,968.01,47.77,385.94,30.26,5.04,19.67,19442.51,21.18,4661.92,27
2016-01-07 15:00:00,MAITRI,1.53,56.09,967.56,48.69,375.96,31.89,5.32,19.87,19440.65,22.32,4661.73,27
2016-01-07 15:05:00,MAITRI,1.29,56.97,967.56,50.93,380.24,28.47,4.74,20.05,19438.99,19.93,4661.54,27
2016-01-07 15:10:00,MAITRI,1.19,56.99,967.75,49.96,364.88,27.92,4.65,20.2,19437.36,19.54,4661.35,27
2016-01-07 15:15:00,MAITRI,0.98,56.86,967.37,51.32,343.02,32.81,5.47,20.38,19435.45,22.97,4661.17,27
2016-01-07 15:20:00,MAITRI,1.29,57.46,967.66,50.49,334.78,33.28,5.55,20.55,19433.5,23.3,4660.98,27
2016-01-07 15:25:00,MAITRI,1.58,58.36,967.97,49.77,323.98,30.25,5.04,20.69,19431.74,21.17,4660.79,27
2016-01-07 15:30:00,MAITRI,1.46,58.65,967.02,50.51,316.23,29.53,4.92,20.8,19430.02,20.67,4660.6,28
2016-01-07 15:35:00,MAITRI,1.42,58.78,966.05,51.29,299.8,33.18,5.53,20.96,19428.08,23.23,4660.4,28
2016-01-07 15:40:00,MAITRI,1.47,58.76,965.97,50.11,306.81,33.19,5.53,21.12,19426.15,23.23,4660.22,27
2016-01-07 15:45:00,MAITRI,1.27,59.65,965.82,51.44,289.61,32.81,5.47,21.27,19424.23,22.97,4660.03,26
2016-01-07 15:50:00,MAITRI,1.0,60.8,965.99,53.42,283.2,32.45,5.41,21.39,19422.34,22.71,4659.85,27
2016-01-07 15:55:00,MAITRI,0.79,61.32,965.9,54.33,277.22,34.8,5.8,21.54,19420.31,24.36,4659.65,28
2016-01-07 16:00:00,MAITRI,0.84,61.57,966.52,54.39,256.37,33.25,5.54,21.63,19418.37,23.28,4659.46,28
2016-01-07 16:05:00,MAITRI,0.91,61.28,966.27,54.48,249.14,37.23,6.21,21.76,19416.2,26.06,4659.26,28
2016-01-07 16:10:00,MAITRI,0.45,62.19,965.92,55.08,251.44,35.79,5.97,21.89,19414.11,25.06,4659.07,28
2016-01-07 16:15:00,MAITRI,0.33,60.48,965.35,53.5,234.76,35.67,5.94,22.01,19412.03,24.97,4658.87,28
2016-01-07 16:20:00,MAITRI,0.3,59.28,965.51,52.23,225.69,36.34,6.06,22.13,19409.91,25.44,4658.68,28
2016-01-07 16:25:00,MAITRI,0.45,59.69,966.37,52.55,214.13,37.75,6.29,22.24,19407.71,26.42,4658.49,27
2016-01-07 16:30:00,MAITRI,0.31,58.45,965.76,51.15,224.09,33.82,5.64,22.33,19405.73,23.68,4658.31,26
2016-01-07 16:35:00,MAITRI,0.23,58.25,966.02,52.13,197.84,37.34,6.22,22.43,19403.56,26.14,4658.14,25
2016-01-07 16:40:00,MAITRI,0.18,58.63,965.09,53.25,175.43,35.52,5.92,22.49,19401.48,24.86,4657.97,25
2016-01-07 16:45:00,MAITRI,0.18,59.46,965.06,54.21,157.53,38.81,6.47,22.58,19399.22,27.16,4657.78,27
2016-01-07 16:50:00,MAITRI,0.09,59.76,965.29,52.51,154.9,38.37,6.39,22.65,19396.98,26.86,4657.59,27
2016-01-07 16:55:00,MAITRI,0.36,59.51,965.41,51.26,153.21,37.29,6.22,22.69,19394.81,26.11,4657.4,28
2016-01-07 17:00:00,MAITRI,0.35,60.42,965.57,49.77,127.95,42.42,7.07,22.76,19392.33,29.7,4657.21,27
2016-01-07 17:05:00,MAITRI,0.53,60.64,965.6,49.72,131.56,37.61,6.27,22.8,19390.14,26.33,4657.03,26
2016-01-07 17:10:00,MAITRI,0.46,61.04,965.68,49.96,108.81,40.9,6.82,22.86,19387.75,28.63,4656.84,27
2016-01-07 17:15:00,MAITRI,0.65,61.09,966.31,50.58,101.71,41.48,6.91,22.91,19385.33,29.04,4656.65,28
2016-01-07 17:20:00,MAITRI,0.34,61.74,967.07,51.45,79.59,42.85,7.14,22.95,19382.83,29.99,4656.45,28
2016-01-07 17:25:00,MAITRI,0.13,62.02,966.97,53.18,73.01,41.71,6.95,22.97,19380.4,29.2,4656.26,28
2016-01-07 17:30:00,MAITRI,0.37,62.37,966.82,52.91,62.79,43.45,7.24,23.0,19377.87,30.42,4656.06,28
2016-01-07 17:35:00,MAITRI,0.61,61.97,966.85,51.38,60.93,45.22,7.54,23.03,19375.23,31.65,4655.87,28
2016-01-07 17:40:00,MAITRI,0.45,62.11,966.79,51.87,32.8,41.62,6.94,23.01,19372.8,29.14,4655.68,27
2016-01-07 17:45:00,MAITRI,0.33,62.46,966.29,51.25,26.38,44.1,7.35,23.02,19370.23,30.87,4655.49,28
2016-01-07 17:50:00,MAITRI,0.25,62.64,966.3,51.76,43.28,43.93,7.32,23.04,19367.66,30.75,4655.29,28
2016-01-07 17:55:00,MAITRI,0.27,62.67,966.45,53.56,10.17,45.7,7.62,23.04,19365.0,31.99,4655.1,28
2016-01-07 18:00:00,MAITRI,0.36,62.08,966.34,53.46,0.0,44.73,7.46,23.02,19362.39,31.31,4654.9,29
2016-01-07 18:05:00,MAITRI,0.48,62.11,966.19,54.16,3.16,45.28,7.55,23.01,19359.75,31.69,4654.69,29
2016-01-07 18:10:00,MAITRI,0.52,62.63,965.3,54.63,19.37,44.66,7.44,23.0,19357.14,31.26,4654.49,30
2016-01-07 18:15:00,MAITRI,0.44,62.44,965.72,56.33,11.8,45.48,7.58,23.01,19354.49,31.84,4654.28,29
2016-01-07 18:20:00,MAITRI,0.08,61.8,965.92,58.36,3.97,42.69,7.11,22.96,19352.0,29.88,4654.09,28
2016-01-07 18:25:00,MAITRI,0.18,61.72,966.5,57.4,0.0,45.73,7.62,22.96,19349.33,32.01,4653.9,28
2016-01-07 18:30:00,MAITRI,0.39,61.18,966.32,56.77,9.33,43.79,7.3,22.95,19346.78,30.65,4653.71,27
2016-01-07 18:35:00,MAITRI,0.34,61.2,966.26,57.38,0.0,45.03,7.5,22.94,19339.8,83.78,4653.51,28
2016-01-07 18:40:00,MAITRI,0.15,61.56,965.8,58.21,17.31,45.36,7.56,22.95,19332.79,84.03,4653.31,29
2016-01-07 18:45:00,MAITRI,0.12,61.7,965.79,58.46,7.69,44.47,7.41,22.93,19326.5,75.56,4653.11,29
2016-01-07 18:50:00,MAITRI,-0.3,61.69,965.94,60.24,0.0,45.2,7.53,22.91,19319.31,86.21,4652.91,29
2016-01-07 18:55:00,MAITRI,-0.19,61.69,966.21,61.61,0.0,46.29,7.72,22.91,19314.37,59.34,4652.71,29
2016-01-07 19:00:00,MAITRI,0.01,61.48,966.03,62.07,0.0,46.73,7.79,22.91,19309.02,64.17,4652.5,30
2016-01-07 19:05:00,MAITRI,-0.1,61.93,966.79,62.38,0.0,46.4,7.73,22.91,19304.05,59.68,4652.3,29
2016-01-07 19:10:00,MAITRI,-0.23,61.42,966.67,61.21,7.51,44.5,7.42,22.9,19297.46,79.07,4652.1,28
2016-01-07 19:15:00,MAITRI,-0.3,61.21,966.55,61.37,10.13,44.63,7.44,22.9,19292.47,59.83,4651.91,28
2016-01-07 19:20:00,MAITRI,-0.65,60.91,967.05,62.97,0.0,46.42,7.74,22.9,19285.74,80.78,4651.71,29
2016-01-07 19:25:00,MAITRI,-0.47,61.49,966.91,61.69,14.47,43.04,7.17,22.87,19280.68,60.76,4651.51,28
2016-01-07 19:30:00,MAITRI,-0.29,61.19,966.75,60.33,0.0,46.26,7.71,22.87,19274.27,76.9,4651.32,28
2016-01-07 19:35:00,MAITRI,-0.4,61.09,966.53,60.37,0.13,46.83,7.81,22.87,19266.93,88.05,4651.12,28
2016-01-07 19:40:00,MAITRI,-0.26,59.01,966.68,59.98,0.0,44.51,7.42,22.87,19261.48,65.46,4650.94,27
2016-01-07 19:45:00,MAITRI,-0.5,59.18,967.41,60.69,0.0,44.72,7.45,22.86,19255.31,73.99,4650.75,27
2016-01-07 19:50:00,MAITRI,-0.26,59.48,967.01,59.78,0.0,43.96,7.33,22.85,19250.62,56.26,4650.56,27
2016-01-07 19:55:00,MAITRI,-0.29,59.41,967.02,60.1,0.0,43.22,7.2,22.81,19245.56,60.79,4650.37,27
2016-01-07 20:00:00,MAITRI,-0.64,59.42,966.4,61.02,0.0,44.85,7.48,22.81,19239.7,70.26,4650.19,26
2016-01-07 20:05:00,MAITRI,-0.67,59.98,966.31,60.04,3.26,43.07,7.18,22.81,19237.19,30.15,4650.03,24
2016-01-07 20:10:00,MAITRI,-0.68,59.05,966.84,58.77,0.0,43.19,7.2,22.8,19234.67,30.23,4649.86,24
2016-01-07 20:15:00,MAITRI,-0.91,59.66,966.29,61.02,18.52,42.66,7.11,22.8,19232.18,29.86,4649.69,24
2016-01-07 20:20:00,MAITRI,-0.97,59.72,965.95,63.05,25.73,43.23,7.2,22.82,19229.66,30.26,4649.53,24
2016-01-07 20:25:00,MAITRI,-0.77,60.07,966.5,61.68,6.62,42.67,7.11,22.81,19227.17,29.87,4649.36,24
2016-01-07 20:30:00,MAITRI,-0.66,61.07,966.3,60.43,11.7,42.62,7.1,22.81,19224.69,29.83,4649.2,23
2016-01-07 20:35:00,MAITRI,-0.67,60.99,966.25,59.73,9.02,41.61,6.93,22.8,19222.26,29.13,4649.05,22
2016-01-07 20:40:00,MAITRI,-0.75,60.83,966.61,58.26,0.59,42.57,7.09,22.79,19219.78,29.8,4648.9,22
2016-01-07 20:45:00,MAITRI,-0.8,61.0,965.46,57.93,7.5,43.86,7.31,22.79,19217.22,30.7,4648.74,23
2016-01-07 20:50:00,MAITRI,-0.76,60.49,965.95,56.88,0.0,43.68,7.28,22.79,19214.67,30.57,4648.58,23
2016-01-07 20:55:00,MAITRI,-0.58,60.69,966.0,56.21,0.0,43.55,7.26,22.79,19212.13,30.49,4648.42,23
2016-01-07 21:00:00,MAITRI,-0.5,58.67,965.8,55.22,5.85,43.76,7.29,22.8,19209.58,30.63,4648.26,22
2016-01-07 21:05:00,MAITRI,-0.53,59.32,965.76,55.75,4.8,44.77,7.46,22.8,19206.96,31.34,4648.1,23
2016-01-07 21:10:00,MAITRI,-0.56,59.64,965.7,56.25,5.25,41.05,6.84,22.77,19204.57,28.74,4647.95,22
2016-01-07 21:15:00,MAITRI,-0.62,59.96,966.13,58.14,3.63,41.99,7.0,22.77,19202.12,29.39,4647.81,21
2016-01-07 21:20:00,MAITRI,-0.81,59.89,966.08,57.36,1.38,44.36,7.39,22.77,19199.53,31.05,4647.66,21
2016-01-07 21:25:00,MAITRI,-0.84,60.39,964.69,57.62,0.0,42.26,7.04,22.77,19197.07,29.58,4647.51,21
2016-01-07 21:30:00,MAITRI,-1.09,60.61,964.48,58.11,5.88,44.76,7.46,22.77,19194.46,31.33,4647.36,22
2016-01-07 21:35:00,MAITRI,-0.99,60.88,965.22,58.51,0.0,42.41,7.07,22.75,19191.98,29.69,4647.2,23
2016-01-07 21:40:00,MAITRI,-1.18,61.25,964.94,58.9,0.0,42.07,7.01,22.73,19189.53,29.45,4647.04,23
2016-01-07 21:45:00,MAITRI,-1.13,61.59,964.79,59.72,0.0,45.41,7.57,22.73,19186.88,31.79,4646.88,23
2016-01-07 21:50:00,MAITRI,-1.1,61.11,965.14,57.79,0.0,42.58,7.1,22.72,19184.4,29.81,4646.73,22
2016-01-07 21:55:00,MAITRI,-0.8,60.89,965.82,56.83,0.0,42.21,7.03,22.71,19181.93,29.55,4646.58,22
2016-01-07 22:00:00,MAITRI,-1.0,61.46,965.6,60.04,3.98,44.06,7.34,22.71,19179.36,30.85,4646.43,21
2016-01-07 22:05:00,MAITRI,-0.94,59.56,965.19,58.13,0.0,42.73,7.12,22.71,19176.87,29.91,4646.28,21
2016-01-07 22:10:00,MAITRI,-1.17,59.95,964.89,59.11,0.0,43.9,7.32,22.71,19174.31,30.73,4646.13,22
2016-01-07 22:15:00,MAITRI,-1.04,59.8,964.78,57.57,0.0,41.62,6.94,22.69,19171.88,29.13,4645.98,22
2016-01-07 22:20:00,MAITRI,-1.02,60.43,965.25,58.43,0.0,41.19,6.87,22.66,19169.48,28.83,4645.83,22
2016-01-07 22:25:00,MAITRI,-1.27,60.8,966.04,59.35,6.46,45.26,7.54,22.66,19166.84,31.68,4645.67,22
2016-01-07 22:30:00,MAITRI,-1.6,61.62,966.28,61.36,8.74,44.26,7.38,22.67,19164.26,30.98,4645.52,22
2016-01-07 22:35:00,MAITRI,-1.79,61.81,966.14,60.77,0.0,43.94,7.32,22.67,19161.69,30.76,4645.37,22
2016-01-07 22:40:00,MAITRI,-1.32,62.07,965.56,59.92,3.62,41.72,6.95,22.65,19159.26,29.2,4645.22,21
2016-01-07 22:45:00,MAITRI,-1.38,62.32,965.37,59.42,6.89,40.97,6.83,22.63,19156.87,28.68,4645.08,21
2016-01-07 22:50:00,MAITRI,-1.48,62.99,965.22,58.25,1.86,42.1,7.02,22.62,19154.41,29.47,4644.93,21
2016-01-07 22:55:00,MAITRI,-1.39,62.58,964.83,56.86,0.0,44.5,7.42,22.62,19151.82,31.15,4644.78,22
2016-01-07 23:00:00,MAITRI,-1.23,63.11,964.62,55.52,1.11,45.51,7.58,22.62,19149.16,31.86,4644.62,22
2016-01-07 23:05:00,MAITRI,-1.03,63.37,964.36,53.93,8.39,44.59,7.43,22.63,19146.56,31.21,4644.47,23
2016-01-07 23:10:00,MAITRI,-1.38,63.79,964.67,56.58,0.0,43.3,7.22,22.61,19144.04,30.31,4644.3,24
2016-01-07 23:15:00,MAITRI,-1.38,63.73,964.68,55.99,0.0,43.22,7.2,22.61,19141.52,30.26,4644.14,23
2016-01-07 23:20:00,MAITRI,-1.66,63.56,965.06,58.3,5.73,43.04,7.17,22.6,19139.01,30.13,4643.98,23
2016-01-07 23:25:00,MAITRI,-1.46,62.88,965.21,56.96,0.0,41.23,6.87,22.57,19136.6,28.86,4643.83,22
2016-01-07 23:30:00,MAITRI,-1.6,62.92,965.49,57.77,0.0,43.23,7.2,22.56,19134.08,30.26,4643.67,23
2016-01-07 23:35:00,MAITRI,-1.59,62.59,966.16,58.18,3.17,43.39,7.23,22.56,19131.55,30.37,4643.5,24
2016-01-07 23:40:00,MAITRI,-1.58,62.32,965.82,58.96,0.0,45.76,7.63,22.56,19128.88,32.03,4643.33,24
2016-01-07 23:45:00,MAITRI,-1.32,62.25,965.77,57.9,0.0,44.4,7.4,22.56,19126.29,31.08,4643.16,25
2016-01-07 23:50:00,MAITRI,-1.61,62.32,966.01,59.98,7.88,44.77,7.46,22.56,19123.68,31.34,4642.99,24
2016-01-07 23:55:00,MAITRI,-1.6,61.85,966.56,60.2,0.0,44.71,7.45,22.56,19121.07,31.3,4642.83,24
2016-01-08 00:00:00,MAITRI,-1.84,61.99,967.08,60.28,5.04,39.67,6.61,22.5,19118.75,27.77,4642.67,23
2016-01-08 00:05:00,MAITRI,-1.56,62.74,966.71,58.58,0.0,44.43,7.4,22.5,19116.16,31.1,4642.51,23
2016-01-08 00:10:00,MAITRI,-1.89,62.91,967.32,58.69,0.0,42.73,7.12,22.49,19113.67,29.91,4642.35,22
2016-01-08 00:15:00,MAITRI,-2.07,62.85,967.07,59.07,0.0,44.37,7.39,22.49,19111.08,31.06,4642.2,22
2016-01-08 00:20:00,MAITRI,-2.05,62.53,967.13,57.96,4.41,43.45,7.24,22.49,19108.55,30.41,4642.05,22
2016-01-08 00:25:00,MAITRI,-1.81,62.55,967.39,58.85,10.0,40.69,6.78,22.46,19106.17,28.49,4641.9,22
2016-01-08 00:30:00,MAITRI,-1.71,62.6,967.61,58.87,0.78,43.44,7.24,22.46,19103.64,30.41,4641.75,21
2016-01-08 00:35:00,MAITRI,-1.94,62.71,966.94,61.74,0.0,43.54,7.26,22.46,19101.1,30.47,4641.6,21
2016-01-08 00:40:00,MAITRI,-2.37,62.98,966.46,62.09,7.28,42.68,7.11,22.46,19098.61,29.87,4641.46,21
2016-01-08 00:45:00,MAITRI,-2.18,62.64,966.34,61.65,8.6,43.31,7.22,22.47,19096.08,30.32,4641.31,22
2016-01-08 00:50:00,MAITRI,-2.48,62.63,966.34,63.02,0.0,43.35,7.23,22.47,19093.56,30.35,4641.15,22
2016-01-08 00:55:00,MAITRI,-2.33,62.85,966.18,62.51,0.0,41.69,6.95,22.44,19091.12,29.19,4640.99,23
2016-01-08 01:00:00,MAITRI,-2.26,62.49,965.98,60.41,0.0,43.36,7.23,22.43,19088.59,30.35,4640.83,23
2016-01-08 01:05:00,MAITRI,-1.93,62.56,966.15,58.42,0.0,44.43,7.4,22.43,19086.0,31.1,4640.67,23
2016-01-08 01:10:00,MAITRI,-2.11,62.53,966.58,59.75,0.0,42.32,7.05,22.41,19083.53,29.62,4640.51,23
2016-01-08 01:15:00,MAITRI,-1.99,62.8,966.61,61.44,0.0,41.45,6.91,22.37,19081.12,29.02,4640.35,23
2016-01-08 01:20:00,MAITRI,-1.66,63.15,966.21,59.49,0.0,43.72,7.29,22.37,19078.57,30.6,4640.19,23
2016-01-08 01:25:00,MAITRI,-1.64,63.0,965.87,59.35,0.0,44.24,7.37,22.37,19075.98,30.97,4640.03,23
2016-01-08 01:30:00,MAITRI,-2.01,63.26,965.84,58.44,1.95,42.9,7.15,22.37,19073.48,30.03,4639.88,22
2016-01-08 01:35:00,MAITRI,-1.68,62.38,965.72,59.21,0.0,41.22,6.87,22.34,19071.08,28.85,4639.73,22
2016-01-08 01:40:00,MAITRI,-1.93,62.95,965.62,57.61,0.0,42.51,7.08,22.33,19068.6,29.76,4639.58,21
2016-01-08 01:45:00,MAITRI,-1.99,62.77,965.51,56.07,0.0,43.74,7.29,22.33,19066.05,30.62,4639.44,21
2016-01-08 01:50:00,MAITRI,-2.04,62.31,965.54,56.71,9.58,42.38,7.06,22.34,19063.57,29.66,4639.29,21
2016-01-08 01:55:00,MAITRI,-2.15,63.84,965.53,55.72,0.0,43.61,7.27,22.34,19061.03,30.53,4639.15,21
2016-01-08 02:00:00,MAITRI,-1.86,63.79,965.54,56.63,3.99,43.01,7.17,22.34,19058.52,30.11,4638.99,22
2016-01-08 02:05:00,MAITRI,-1.71,63.38,965.59,54.99,9.45,42.99,7.17,22.34,19056.01,30.09,4638.83,23
2016-01-08 02:10:00,MAITRI,-1.6,62.72,965.99,53.51,6.06,45.41,7.57,22.34,19053.36,31.79,4638.67,23
2016-01-08 02:15:00,MAITRI,-2.13,63.3,965.56,54.82,3.18,42.04,7.01,22.32,19050.91,29.43,4638.51,23
2016-01-08 02:20:00,MAITRI,-2.01,63.74,966.06,54.72,0.0,44.24,7.37,22.32,19048.33,30.97,4638.35,24
2016-01-08 02:25:00,MAITRI,-2.23,62.96,965.79,56.54,0.0,45.7,7.62,22.32,19045.67,31.99,4638.18,24
2016-01-08 02:30:00,MAITRI,-1.99,62.61,966.02,58.09,0.0,46.73,7.79,22.32,19042.94,32.71,4638.02,23
2016-01-08 02:35:00,MAITRI,-1.6,62.73,965.72,56.96,0.86,43.53,7.25,22.32,19040.4,30.47,4637.86,23
2016-01-08 02:40:00,MAITRI,-2.06,62.55,966.13,59.09,7.05,45.64,7.61,22.32,19037.74,31.95,4637.69,24
2016-01-08 02:45:00,MAITRI,-1.98,62.29,966.09,58.66,0.0,45.4,7.57,22.32,19035.09,31.78,4637.52,25
2016-01-08 02:50:00,MAITRI,-2.22,62.53,966.58,57.56,0.0,42.14,7.02,22.27,19032.63,29.5,4637.34,26
2016-01-08 02:55:00,MAITRI,-2.55,62.61,966.26,59.09,1.8,43.95,7.33,22.26,19030.07,30.77,4637.16,26
2016-01-08 03:00:00,MAITRI,-2.29,62.3,966.04,57.3,0.0,45.68,7.61,22.26,19027.4,31.97,4636.98,26
2016-01-08 03:05:00,MAITRI,-2.54,61.18,965.62,60.42,0.0,44.68,7.45,22.26,19024.8,31.28,4636.81,25
2016-01-08 03:10:00,MAITRI,-3.5,61.48,964.47,62.49,8.3,46.01,7.67,22.26,19022.11,32.21,4636.63,25
2016-01-08 03:15:00,MAITRI,-3.38,61.53,964.6,59.93,0.0,43.23,7.21,22.25,19019.59,30.26,4636.46,25
2016-01-08 03:20:00,MAITRI,-4.04,61.4,963.39,61.91,5.96,44.19,7.37,22.25,19017.01,30.93,4636.28,25
2016-01-08 03:25:00,MAITRI,-3.85,62.13,963.54,61.5,0.0,44.59,7.43,22.25,19014.41,31.21,4636.11,25
2016-01-08 03:30:00,MAITRI,-3.82,62.51,963.79,59.3,0.0,42.35,7.06,22.22,19011.94,29.64,4635.94,24
2016-01-08 03:35:00,MAITRI,-3.74,62.34,964.51,59.08,9.89,41.85,6.97,22.19,19009.5,29.29,4635.77,25
2016-01-08 03:40:00,MAITRI,-3.93,59.43,964.08,60.5,0.0,43.89,7.32,22.18,19006.94,30.72,4635.59,26
2016-01-08 03:45:00,MAITRI,-3.51,59.76,964.33,59.23,6.93,43.74,7.29,22.18,19004.39,30.62,4635.42,25
2016-01-08 03:50:00,MAITRI,-3.52,60.07,964.65,58.0,9.78,43.28,7.21,22.17,19001.86,30.3,4635.24,25
2016-01-08 03:55:00,MAITRI,-3.22,60.67,964.79,57.25,4.31,44.36,7.39,22.18,18999.28,31.05,4635.07,25
2016-01-08 04:00:00,MAITRI,-3.48,60.0,964.61,58.7,0.0,42.66,7.11,22.16,18996.79,29.86,4634.9,24
2016-01-08 04:05:00,MAITRI,-3.58,60.21,964.54,56.73,0.0,43.36,7.23,22.16,18994.26,30.35,4634.74,23
2016-01-08 04:10:00,MAITRI,-3.57,60.69,964.67,54.86,20.7,40.14,6.69,22.13,18991.92,28.1,4634.58,23
2016-01-08 04:15:00,MAITRI,-3.55,60.82,964.27,53.79,5.01,42.05,7.01,22.11,18989.46,29.43,4634.42,23
2016-01-08 04:20:00,MAITRI,-3.56,60.65,964.68,55.24,3.02,43.73,7.29,22.11,18986.91,30.61,4634.26,23
2016-01-08 04:25:00,MAITRI,-3.77,61.47,964.84,53.52,4.75,42.52,7.09,22.1,18984.43,29.76,4634.1,23
2016-01-08 04:30:00,MAITRI,-3.48,61.31,965.19,53.53,2.56,45.58,7.6,22.1,18981.77,31.9,4633.94,24
2016-01-08 04:35:00,MAITRI,-3.45,61.32,965.14,52.07,3.43,43.73,7.29,22.1,18979.22,30.61,4633.77,24
2016-01-08 04:40:00,MAITRI,-3.46,61.92,966.01,51.34,6.91,41.96,6.99,22.07,18976.77,29.37,4633.6,25
2016-01-08 04:45:00,MAITRI,-3.06,61.89,965.77,50.3,6.59,43.53,7.25,22.06,18974.24,30.47,4633.42,25
2016-01-08 04:50:00,MAITRI,-2.79,62.18,966.1,49.84,0.0,44.92,7.49,22.06,18971.61,31.44,4633.26,24
2016-01-08 04:55:00,MAITRI,-2.71,61.1,965.32,50.34,5.71,42.84,7.14,22.05,18969.12,29.99,4633.09,24
2016-01-08 05:00:00,MAITRI,-2.45,61.33,965.96,50.15,0.08,44.77,7.46,22.05,18966.5,31.34,4632.92,24
2016-01-08 05:05:00,MAITRI,-2.22,61.11,966.27,49.06,6.92,45.21,7.53,22.06,18963.87,31.64,4632.76,24
2016-01-08 05:10:00,MAITRI,-2.3,61.6,965.83,52.95,3.2,45.45,7.58,22.06,18961.22,31.82,4632.59,24
2016-01-08 05:15:00,MAITRI,-2.28,61.39,965.44,53.84,12.79,41.46,6.91,22.04,18958.8,29.02,4632.43,23
2016-01-08 05:20:00,MAITRI,-2.26,61.27,965.72,55.09,2.06,43.6,7.27,22.04,18956.25,30.52,4632.27,23
2016-01-08 05:25:00,MAITRI,-2.04,61.37,965.45,55.51,4.53,42.75,7.12,22.04,18953.76,29.92,4632.12,22
2016-01-08 05:30:00,MAITRI,-1.91,62.0,966.09,53.95,8.07,44.05,7.34,22.04,18951.19,30.84,4631.97,22
2016-01-08 05:35:00,MAITRI,-1.98,62.41,966.5,52.47,0.0,42.96,7.16,22.03,18948.68,30.07,4631.81,23
2016-01-08 05:40:00,MAITRI,-1.8,62.36,966.49,52.21,0.0,42.69,7.12,22.01,18946.19,29.89,4631.64,24
2016-01-08 05:45:00,MAITRI,-1.69,62.04,966.5,52.1,0.31,45.46,7.58,22.01,18943.54,31.82,4631.48,23
2016-01-08 05:50:00,MAITRI,-1.65,62.06,966.5,53.08,2.02,45.26,7.54,22.01,18940.9,31.68,4631.32,23
2016-01-08 05:55:00,MAITRI,-1.72,61.93,966.59,51.21,9.55,41.37,6.89,21.99,18938.49,28.96,4631.17,22
2016-01-08 06:00:00,MAITRI,-1.79,61.72,966.44,50.92,2.05,42.16,7.03,21.98,18936.03,29.51,4631.01,22
2016-01-08 06:05:00,MAITRI,-1.99,61.37,966.8,52.22,8.57,44.21,7.37,21.99,18933.45,30.94,4630.85,23
2016-01-08 06:10:00,MAITRI,-2.21,61.51,966.7,52.48,25.36,42.18,7.03,21.99,18930.99,29.53,4630.69,24
2016-01-08 06:15:00,MAITRI,-2.04,61.2,966.69,53.25,34.7,42.19,7.03,22.01,18928.53,29.53,4630.53,23
2016-01-08 06:20:00,MAITRI,-2.17,61.48,966.49,53.1,37.69,43.46,7.24,22.03,18925.99,30.42,4630.37,23
2016-01-08 06:25:00,MAITRI,-2.49,61.95,966.19,54.66,62.52,42.02,7.0,22.06,18923.54,29.41,4630.22,22
2016-01-08 06:30:00,MAITRI,-2.29,62.48,966.03,53.96,0.0,43.69,7.28,22.06,18921.0,30.58,4630.06,22
2016-01-08 06:35:00,MAITRI,-2.42,63.03,966.52,54.97,0.0,42.62,7.1,22.04,18918.51,29.84,4629.9,23
2016-01-08 06:40:00,MAITRI,-2.32,62.72,966.01,53.53,18.49,43.55,7.26,22.05,18915.97,30.49,4629.74,23
2016-01-08 06:45:00,MAITRI,-2.39,62.45,965.19,53.75,22.53,44.17,7.36,22.06,18913.39,30.92,4629.58,23
2016-01-08 06:50:00,MAITRI,-2.08,62.58,965.4,51.81,17.44,45.1,7.52,22.07,18910.76,31.57,4629.42,23
2016-01-08 06:55:00,MAITRI,-2.02,57.92,965.28,51.57,22.47,42.99,7.17,22.08,18908.25,30.09,4629.26,23
2016-01-08 07:00:00,MAITRI,-2.32,58.33,964.99,53.23,27.89,42.5,7.08,22.1,18905.77,29.75,4629.1,24
2016-01-08 07:05:00,MAITRI,-2.73,56.17,963.64,54.63,30.35,44.64,7.44,22.11,18903.17,31.25,4628.92,25
2016-01-08 07:10:00,MAITRI,-2.57,57.44,963.67,53.49,34.81,41.17,6.86,22.11,18900.77,28.82,4628.75,25
2016-01-08 07:15:00,MAITRI,-2.67,57.57,964.2,52.91,33.01,43.57,7.26,22.12,18898.23,30.5,4628.57,26
2016-01-08 07:20:00,MAITRI,-2.4,57.51,964.23,51.17,14.57,44.57,7.43,22.13,18895.63,31.2,4628.4,25
2016-01-08 07:25:00,MAITRI,-2.17,57.44,964.14,51.27,40.32,43.23,7.2,22.15,18893.1,30.26,4628.22,25
2016-01-08 07:30:00,MAITRI,-2.14,57.69,963.92,50.67,0.0,43.67,7.28,22.15,18890.56,30.57,4628.05,25
2016-01-08 07:35:00,MAITRI,-1.92,58.53,963.92,50.4,8.55,44.67,7.45,22.15,18887.95,31.27,4627.87,25
2016-01-08 07:40:00,MAITRI,-1.69,58.91,964.01,48.67,15.38,42.95,7.16,22.16,18885.45,30.07,4627.71,24
2016-01-08 07:45:00,MAITRI,-1.3,58.94,963.86,47.51,22.11,41.49,6.91,22.15,18883.03,29.04,4627.54,24
2016-01-08 07:50:00,MAITRI,-1.42,58.73,963.28,48.69,43.67,40.89,6.82,22.16,18880.64,28.62,4627.37,24
2016-01-08 07:55:00,MAITRI,-1.32,58.86,963.33,47.27,39.72,43.35,7.23,22.18,18878.11,30.35,4627.21,24
